metric,sample_num,plot,date,treatment,treatment_label,depth_cm,depth_label,value,multiplier,value_plot,metric_label,metric_group,metric_order
richness,161,4,2020-07-28,warmed,Warmed,30,10-30 cm,263,1,263,Formula richness,Bulk molecular metrics,1
richness,162,4,2020-09-09,warmed,Warmed,30,10-30 cm,156,1,156,Formula richness,Bulk molecular metrics,1
richness,186,6,2020-09-09,warmed,Warmed,30,10-30 cm,1485,1,1485,Formula richness,Bulk molecular metrics,1
richness,163,4,2020-10-06,warmed,Warmed,30,10-30 cm,437,1,437,Formula richness,Bulk molecular metrics,1
richness,187,6,2020-10-06,warmed,Warmed,30,10-30 cm,426,1,426,Formula richness,Bulk molecular metrics,1
richness,164,4,2020-11-05,warmed,Warmed,30,10-30 cm,214,1,214,Formula richness,Bulk molecular metrics,1
richness,165,4,2020-12-29,warmed,Warmed,30,10-30 cm,261,1,261,Formula richness,Bulk molecular metrics,1
richness,166,4,2021-02-09,warmed,Warmed,30,10-30 cm,282,1,282,Formula richness,Bulk molecular metrics,1
richness,188,6,2021-02-23,warmed,Warmed,30,10-30 cm,1013,1,1013,Formula richness,Bulk molecular metrics,1
richness,167,4,2021-06-03,warmed,Warmed,30,10-30 cm,132,1,132,Formula richness,Bulk molecular metrics,1
richness,118,2,2021-09-21,warmed,Warmed,30,10-30 cm,734,1,734,Formula richness,Bulk molecular metrics,1
richness,168,4,2021-12-15,warmed,Warmed,30,10-30 cm,442,1,442,Formula richness,Bulk molecular metrics,1
richness,119,2,2022-08-23,warmed,Warmed,30,10-30 cm,95,1,95,Formula richness,Bulk molecular metrics,1
richness,189,6,2022-08-23,warmed,Warmed,30,10-30 cm,74,1,74,Formula richness,Bulk molecular metrics,1
richness,120,2,2022-09-08,warmed,Warmed,30,10-30 cm,8,1,8,Formula richness,Bulk molecular metrics,1
richness,190,6,2022-09-08,warmed,Warmed,30,10-30 cm,236,1,236,Formula richness,Bulk molecular metrics,1
richness,191,6,2022-11-01,warmed,Warmed,30,10-30 cm,196,1,196,Formula richness,Bulk molecular metrics,1
richness,121,2,2022-11-16,warmed,Warmed,30,10-30 cm,142,1,142,Formula richness,Bulk molecular metrics,1
richness,122,2,2023-01-12,warmed,Warmed,30,10-30 cm,218,1,218,Formula richness,Bulk molecular metrics,1
richness,192,6,2023-01-12,warmed,Warmed,30,10-30 cm,174,1,174,Formula richness,Bulk molecular metrics,1
richness,193,6,2023-02-07,warmed,Warmed,30,10-30 cm,295,1,295,Formula richness,Bulk molecular metrics,1
richness,194,6,2023-05-02,warmed,Warmed,30,10-30 cm,211,1,211,Formula richness,Bulk molecular metrics,1
richness,123,2,2023-05-30,warmed,Warmed,30,10-30 cm,195,1,195,Formula richness,Bulk molecular metrics,1
richness,169,4,2023-05-30,warmed,Warmed,30,10-30 cm,187,1,187,Formula richness,Bulk molecular metrics,1
richness,124,2,2023-08-22,warmed,Warmed,30,10-30 cm,385,1,385,Formula richness,Bulk molecular metrics,1
richness,195,6,2023-10-03,warmed,Warmed,30,10-30 cm,387,1,387,Formula richness,Bulk molecular metrics,1
richness,125,2,2023-12-12,warmed,Warmed,30,10-30 cm,435,1,435,Formula richness,Bulk molecular metrics,1
richness,196,6,2024-04-30,warmed,Warmed,30,10-30 cm,520,1,520,Formula richness,Bulk molecular metrics,1
vk_frac_aromatic,1,1,2017-05-31,control,Control,10,0-10 cm,0.239263803680982,100,23.9263803680982,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,70,5,2017-05-31,control,Control,10,0-10 cm,0.344902386117137,100,34.4902386117137,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,26,3,2017-10-20,control,Control,10,0-10 cm,0.407975460122699,100,40.7975460122699,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,2,1,2017-12-06,control,Control,10,0-10 cm,0.229166666666667,100,22.9166666666667,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,27,3,2017-12-06,control,Control,10,0-10 cm,0.186280307510349,100,18.6280307510349,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,28,3,2018-01-17,control,Control,10,0-10 cm,0.375886524822695,100,37.5886524822695,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,29,3,2018-01-30,control,Control,10,0-10 cm,0.352755905511811,100,35.2755905511811,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,30,3,2018-02-13,control,Control,10,0-10 cm,0.55,100,55,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,31,3,2018-02-27,control,Control,10,0-10 cm,0.479674796747968,100,47.9674796747968,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,3,1,2018-05-09,control,Control,10,0-10 cm,0.252808988764045,100,25.2808988764045,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,32,3,2018-05-09,control,Control,10,0-10 cm,0.504761904761905,100,50.4761904761905,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,4,1,2018-05-22,control,Control,10,0-10 cm,0.226744186046512,100,22.6744186046512,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,33,3,2018-05-22,control,Control,10,0-10 cm,0.283018867924528,100,28.3018867924528,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,5,1,2018-10-10,control,Control,10,0-10 cm,0.218446601941748,100,21.8446601941748,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,71,5,2018-10-10,control,Control,10,0-10 cm,0.390728476821192,100,39.0728476821192,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,34,3,2018-10-23,control,Control,10,0-10 cm,0.342592592592593,100,34.2592592592593,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,72,5,2018-10-23,control,Control,10,0-10 cm,0.317333333333333,100,31.7333333333333,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,6,1,2018-11-07,control,Control,10,0-10 cm,0.265734265734266,100,26.5734265734266,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,35,3,2018-11-07,control,Control,10,0-10 cm,0.166666666666667,100,16.6666666666667,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,7,1,2019-09-10,control,Control,10,0-10 cm,0.244718309859155,100,24.4718309859155,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,73,5,2019-09-10,control,Control,10,0-10 cm,0.252866242038217,100,25.2866242038217,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,36,3,2019-11-05,control,Control,10,0-10 cm,0.563636363636364,100,56.3636363636364,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,8,1,2019-12-03,control,Control,10,0-10 cm,0.214035087719298,100,21.4035087719298,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,37,3,2019-12-17,control,Control,10,0-10 cm,0.421686746987952,100,42.1686746987952,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,74,5,2019-12-17,control,Control,10,0-10 cm,0.404850746268657,100,40.4850746268657,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,38,3,2019-12-31,control,Control,10,0-10 cm,0.510416666666667,100,51.0416666666667,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,9,1,2020-01-28,control,Control,10,0-10 cm,0.170812603648425,100,17.0812603648425,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,39,3,2020-01-28,control,Control,10,0-10 cm,0.48951048951049,100,48.951048951049,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,75,5,2020-01-28,control,Control,10,0-10 cm,0.375675675675676,100,37.5675675675676,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,76,5,2020-02-25,control,Control,10,0-10 cm,0.319672131147541,100,31.9672131147541,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,40,3,2020-03-10,control,Control,10,0-10 cm,0.47093023255814,100,47.093023255814,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,77,5,2020-03-10,control,Control,10,0-10 cm,0.338129496402878,100,33.8129496402878,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,78,5,2020-07-28,control,Control,10,0-10 cm,0.314179796107507,100,31.4179796107507,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,79,5,2020-09-09,control,Control,10,0-10 cm,0.322799097065463,100,32.2799097065463,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,80,5,2020-10-06,control,Control,10,0-10 cm,0.35656836461126,100,35.656836461126,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,81,5,2020-11-05,control,Control,10,0-10 cm,0.331818181818182,100,33.1818181818182,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,82,5,2021-02-09,control,Control,10,0-10 cm,0.360703812316716,100,36.0703812316716,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,83,5,2021-02-23,control,Control,10,0-10 cm,0.317319098457888,100,31.7319098457889,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,84,5,2021-06-03,control,Control,10,0-10 cm,0.363453815261044,100,36.3453815261044,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,10,1,2021-12-15,control,Control,10,0-10 cm,0.35,100,35,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,41,3,2021-12-15,control,Control,10,0-10 cm,0.344202898550725,100,34.4202898550725,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,85,5,2021-12-15,control,Control,10,0-10 cm,0.307002561912895,100,30.7002561912895,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,11,1,2022-08-23,control,Control,10,0-10 cm,0.401129943502825,100,40.1129943502825,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,86,5,2022-08-23,control,Control,10,0-10 cm,0.330357142857143,100,33.0357142857143,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,12,1,2022-09-08,control,Control,10,0-10 cm,0.304498269896194,100,30.4498269896194,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,42,3,2022-09-08,control,Control,10,0-10 cm,0.455445544554456,100,45.5445544554456,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,87,5,2022-09-08,control,Control,10,0-10 cm,0.418367346938776,100,41.8367346938776,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,13,1,2022-11-16,control,Control,10,0-10 cm,0.332436069986541,100,33.2436069986541,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,43,3,2022-11-16,control,Control,10,0-10 cm,0.343980343980344,100,34.3980343980344,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,88,5,2022-11-16,control,Control,10,0-10 cm,0.370044052863436,100,37.0044052863436,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,44,3,2023-05-30,control,Control,10,0-10 cm,0.483333333333333,100,48.3333333333333,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,45,3,2023-12-27,control,Control,10,0-10 cm,0.429752066115702,100,42.9752066115703,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,46,3,2024-04-16,control,Control,10,0-10 cm,0.442231075697211,100,44.2231075697211,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,47,3,2024-04-30,control,Control,10,0-10 cm,0.517123287671233,100,51.7123287671233,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,14,2,2017-05-31,warmed,Warmed,10,0-10 cm,0.169491525423729,100,16.9491525423729,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,89,6,2017-05-31,warmed,Warmed,10,0-10 cm,0.310077519379845,100,31.0077519379845,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,48,4,2017-10-20,warmed,Warmed,10,0-10 cm,0.325581395348837,100,32.5581395348837,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,15,2,2017-12-06,warmed,Warmed,10,0-10 cm,0.368146214099217,100,36.8146214099217,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,49,4,2017-12-06,warmed,Warmed,10,0-10 cm,0.209019327129563,100,20.9019327129563,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,50,4,2018-01-17,warmed,Warmed,10,0-10 cm,0.312072892938497,100,31.2072892938497,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,51,4,2018-01-30,warmed,Warmed,10,0-10 cm,0.156554307116105,100,15.6554307116105,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,52,4,2018-02-13,warmed,Warmed,10,0-10 cm,0.288121990369181,100,28.8121990369181,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,53,4,2018-02-27,warmed,Warmed,10,0-10 cm,0.227031802120141,100,22.7031802120141,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,16,2,2018-05-09,warmed,Warmed,10,0-10 cm,0.338354577056779,100,33.8354577056779,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,54,4,2018-05-09,warmed,Warmed,10,0-10 cm,0.221678891605542,100,22.1678891605542,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,17,2,2018-05-22,warmed,Warmed,10,0-10 cm,0.419924337957125,100,41.9924337957125,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,55,4,2018-05-22,warmed,Warmed,10,0-10 cm,0.251808972503618,100,25.1808972503618,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,18,2,2018-10-10,warmed,Warmed,10,0-10 cm,0.431151241534989,100,43.1151241534989,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,90,6,2018-10-10,warmed,Warmed,10,0-10 cm,0.399445214979196,100,39.9445214979196,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,56,4,2018-10-23,warmed,Warmed,10,0-10 cm,0.199273482096523,100,19.9273482096523,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,91,6,2018-10-23,warmed,Warmed,10,0-10 cm,0.347940403155127,100,34.7940403155127,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,19,2,2018-11-07,warmed,Warmed,10,0-10 cm,0.32,100,32,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,57,4,2018-11-07,warmed,Warmed,10,0-10 cm,0.258653846153846,100,25.8653846153846,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,20,2,2019-09-10,warmed,Warmed,10,0-10 cm,0.193965517241379,100,19.3965517241379,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,92,6,2019-09-10,warmed,Warmed,10,0-10 cm,0.380606060606061,100,38.0606060606061,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,58,4,2019-11-05,warmed,Warmed,10,0-10 cm,0.193959731543624,100,19.3959731543624,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,21,2,2019-12-03,warmed,Warmed,10,0-10 cm,0.371395617070358,100,37.1395617070358,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,59,4,2019-12-17,warmed,Warmed,10,0-10 cm,0.214905933429812,100,21.4905933429812,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,93,6,2019-12-17,warmed,Warmed,10,0-10 cm,0.433465085638999,100,43.3465085638999,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,60,4,2019-12-31,warmed,Warmed,10,0-10 cm,0.203764705882353,100,20.3764705882353,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,22,2,2020-01-28,warmed,Warmed,10,0-10 cm,0.389391979301423,100,38.9391979301423,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,61,4,2020-01-28,warmed,Warmed,10,0-10 cm,0.103631284916201,100,10.3631284916201,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,94,6,2020-01-28,warmed,Warmed,10,0-10 cm,0.2248126561199,100,22.48126561199,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,95,6,2020-02-25,warmed,Warmed,10,0-10 cm,0.394936708860759,100,39.4936708860759,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,62,4,2020-03-10,warmed,Warmed,10,0-10 cm,0.167295597484277,100,16.7295597484277,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,96,6,2020-03-10,warmed,Warmed,10,0-10 cm,0.314606741573034,100,31.4606741573034,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,97,6,2020-07-28,warmed,Warmed,10,0-10 cm,0.368082368082368,100,36.8082368082368,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,98,6,2020-09-09,warmed,Warmed,10,0-10 cm,0.385185185185185,100,38.5185185185185,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,99,6,2020-10-06,warmed,Warmed,10,0-10 cm,0.421122994652406,100,42.1122994652407,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,100,6,2020-11-05,warmed,Warmed,10,0-10 cm,0.255643685173887,100,25.5643685173887,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,101,6,2021-02-09,warmed,Warmed,10,0-10 cm,0.463022508038585,100,46.3022508038585,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,102,6,2021-02-23,warmed,Warmed,10,0-10 cm,0.40234375,100,40.234375,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,103,6,2021-06-03,warmed,Warmed,10,0-10 cm,0.39454094292804,100,39.454094292804,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,23,2,2021-12-15,warmed,Warmed,10,0-10 cm,0.457875457875458,100,45.7875457875458,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,63,4,2021-12-15,warmed,Warmed,10,0-10 cm,0.484848484848485,100,48.4848484848485,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,104,6,2021-12-15,warmed,Warmed,10,0-10 cm,0.55026455026455,100,55.026455026455,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,24,2,2022-08-23,warmed,Warmed,10,0-10 cm,0.428571428571429,100,42.8571428571429,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,105,6,2022-08-23,warmed,Warmed,10,0-10 cm,0.563218390804598,100,56.3218390804598,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,64,4,2022-09-08,warmed,Warmed,10,0-10 cm,0.511737089201878,100,51.1737089201878,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,106,6,2022-09-08,warmed,Warmed,10,0-10 cm,0.722222222222222,100,72.2222222222222,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,25,2,2022-11-16,warmed,Warmed,10,0-10 cm,0.507109004739337,100,50.7109004739337,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,65,4,2022-11-16,warmed,Warmed,10,0-10 cm,0.448559670781893,100,44.8559670781893,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,107,6,2022-11-16,warmed,Warmed,10,0-10 cm,0.48256880733945,100,48.256880733945,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,66,4,2023-05-30,warmed,Warmed,10,0-10 cm,0.495934959349594,100,49.5934959349594,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,67,4,2023-12-27,warmed,Warmed,10,0-10 cm,0.415730337078652,100,41.5730337078652,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,68,4,2024-04-16,warmed,Warmed,10,0-10 cm,0.465217391304348,100,46.5217391304348,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,69,4,2024-04-30,warmed,Warmed,10,0-10 cm,0.440514469453376,100,44.0514469453376,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,126,3,2017-05-31,control,Control,30,10-30 cm,0.528301886792453,100,52.8301886792453,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,127,3,2017-11-22,control,Control,30,10-30 cm,0.366666666666667,100,36.6666666666667,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,128,3,2017-12-06,control,Control,30,10-30 cm,0.181818181818182,100,18.1818181818182,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,170,5,2017-12-06,control,Control,30,10-30 cm,0.482758620689655,100,48.2758620689655,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,129,3,2018-01-03,control,Control,30,10-30 cm,0.236559139784946,100,23.6559139784946,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,130,3,2018-01-30,control,Control,30,10-30 cm,0.423913043478261,100,42.3913043478261,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,131,3,2018-02-27,control,Control,30,10-30 cm,0.338983050847458,100,33.8983050847458,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,171,5,2018-03-27,control,Control,30,10-30 cm,0.525641025641026,100,52.5641025641026,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,132,3,2018-05-09,control,Control,30,10-30 cm,0.371681415929204,100,37.1681415929204,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,172,5,2018-05-09,control,Control,30,10-30 cm,0.434920634920635,100,43.4920634920635,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,133,3,2018-11-07,control,Control,30,10-30 cm,0.241992882562278,100,24.1992882562278,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,134,3,2019-09-10,control,Control,30,10-30 cm,0.452173913043478,100,45.2173913043478,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,135,3,2019-12-03,control,Control,30,10-30 cm,0.396825396825397,100,39.6825396825397,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,136,3,2020-01-14,control,Control,30,10-30 cm,0.393700787401575,100,39.3700787401575,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,108,1,2020-02-25,control,Control,30,10-30 cm,0.465608465608466,100,46.5608465608466,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,137,3,2020-02-25,control,Control,30,10-30 cm,0.346590909090909,100,34.6590909090909,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,138,3,2020-03-10,control,Control,30,10-30 cm,0.338983050847458,100,33.8983050847458,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,139,3,2020-07-28,control,Control,30,10-30 cm,0.298969072164948,100,29.8969072164948,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,173,5,2020-07-28,control,Control,30,10-30 cm,0.455525606469003,100,45.5525606469003,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,140,3,2020-09-09,control,Control,30,10-30 cm,0.452631578947368,100,45.2631578947368,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,141,3,2020-10-06,control,Control,30,10-30 cm,0.471337579617834,100,47.1337579617834,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,174,5,2020-10-06,control,Control,30,10-30 cm,0.475862068965517,100,47.5862068965517,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,142,3,2020-11-05,control,Control,30,10-30 cm,0.555555555555556,100,55.5555555555556,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,175,5,2020-11-05,control,Control,30,10-30 cm,0.510752688172043,100,51.0752688172043,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,143,3,2020-12-29,control,Control,30,10-30 cm,0.506224066390042,100,50.6224066390042,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,144,3,2021-02-09,control,Control,30,10-30 cm,0.44392523364486,100,44.392523364486,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,176,5,2021-02-23,control,Control,30,10-30 cm,0.576923076923077,100,57.6923076923077,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,145,3,2021-06-03,control,Control,30,10-30 cm,0.383259911894273,100,38.3259911894273,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,109,1,2021-09-21,control,Control,30,10-30 cm,0.208333333333333,100,20.8333333333333,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,146,3,2021-12-15,control,Control,30,10-30 cm,0.482758620689655,100,48.2758620689655,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,110,1,2022-08-23,control,Control,30,10-30 cm,0.714285714285714,100,71.4285714285714,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,177,5,2022-08-23,control,Control,30,10-30 cm,0.392857142857143,100,39.2857142857143,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,111,1,2022-09-08,control,Control,30,10-30 cm,0.534351145038168,100,53.4351145038168,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,178,5,2022-09-08,control,Control,30,10-30 cm,0.230769230769231,100,23.0769230769231,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,179,5,2022-11-01,control,Control,30,10-30 cm,0.572916666666667,100,57.2916666666667,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,112,1,2022-11-16,control,Control,30,10-30 cm,0.501501501501502,100,50.1501501501502,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,113,1,2023-01-12,control,Control,30,10-30 cm,0.490272373540856,100,49.0272373540856,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,180,5,2023-01-12,control,Control,30,10-30 cm,0.517857142857143,100,51.7857142857143,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,181,5,2023-02-07,control,Control,30,10-30 cm,0.527932960893855,100,52.7932960893855,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,182,5,2023-05-02,control,Control,30,10-30 cm,0.413441955193483,100,41.3441955193483,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,114,1,2023-05-30,control,Control,30,10-30 cm,0.51875,100,51.875,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,147,3,2023-05-30,control,Control,30,10-30 cm,0.396381578947368,100,39.6381578947368,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,115,1,2023-08-22,control,Control,30,10-30 cm,0.403688524590164,100,40.3688524590164,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,183,5,2023-10-03,control,Control,30,10-30 cm,0.427692307692308,100,42.7692307692308,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,116,1,2023-12-12,control,Control,30,10-30 cm,0.412573673870334,100,41.2573673870334,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,184,5,2024-04-30,control,Control,30,10-30 cm,0.410416666666667,100,41.0416666666667,Aromatic formulae (%),Van Krevelen class fractions,7
vk_frac_aromatic,148,4,2017-05-31,warmed,Warmed,30,10-30 cm,0.646464646464647,100,64.6464646464647,Aromatic formulae (%),Van Krevelen class fractions,7
