metric,metric_label,metric_order,plot,treatment_label,depth_label,date_1,date_2,lag_days,z_1,z_2,raw_1,raw_2,lag_bin,scaled_semivar,abs_raw_change
mean_oc,"Mean O/C
(formula-count mean)",4,4,Warmed,10-30 cm,2019-12-03,2020-10-06,308,0.955936350902562,0.360067765492725,0.23609433218512,0.218544168122678,181-365 d,0.17752968553916,0.017550164062442
mean_oc,"Mean O/C
(formula-count mean)",4,4,Warmed,10-30 cm,2019-12-03,2020-11-05,338,0.955936350902562,0.765157940154647,0.23609433218512,0.230475320728265,181-365 d,0.0181982010037501,0.00561901145685501
mean_oc,"Mean O/C
(formula-count mean)",4,4,Warmed,10-30 cm,2019-12-03,2020-12-29,392,0.955936350902562,0.42818088292476,0.23609433218512,0.220550309099072,>365 d,0.139262916990234,0.015544023086048
mean_oc,"Mean O/C
(formula-count mean)",4,4,Warmed,10-30 cm,2019-12-03,2021-02-09,434,0.955936350902562,-0.198155274709866,0.23609433218512,0.202102781248335,>365 d,0.665963740154369,0.033991550936785
mean_oc,"Mean O/C
(formula-count mean)",4,4,Warmed,10-30 cm,2019-12-03,2021-06-03,548,0.955936350902562,-1.48348421387561,0.23609433218512,0.164245887448424,>365 d,2.97538634593134,0.071848444736696
mean_oc,"Mean O/C
(formula-count mean)",4,4,Warmed,10-30 cm,2019-12-03,2021-12-15,743,0.955936350902562,0.492700053374754,0.23609433218512,0.22245059727384,>365 d,0.107293933673636,0.01364373491128
mean_oc,"Mean O/C
(formula-count mean)",4,4,Warmed,10-30 cm,2019-12-03,2023-05-30,1274,0.955936350902562,-0.785708280327956,0.23609433218512,0.184797536608049,>365 d,1.51666301074704,0.051296795577071
mean_oc,"Mean O/C
(formula-count mean)",4,4,Warmed,10-30 cm,2020-01-14,2020-02-25,42,0.537096468857717,0.674110440805931,0.223758208372308,0.227793691607062,00-45 d,0.00938641425451298,0.004035483234754
mean_oc,"Mean O/C
(formula-count mean)",4,4,Warmed,10-30 cm,2020-01-14,2020-03-10,56,0.537096468857717,-0.0759617574207319,0.223758208372308,0.205701756472572,46-90 d,0.187920194403839,0.018056451899736
mean_oc,"Mean O/C
(formula-count mean)",4,4,Warmed,10-30 cm,2020-01-14,2020-07-28,196,0.537096468857717,0.15569729056272,0.223758208372308,0.212524828536125,181-365 d,0.0727326666020492,0.011233379836183
mean_oc,"Mean O/C
(formula-count mean)",4,4,Warmed,10-30 cm,2020-01-14,2020-09-09,239,0.537096468857717,-0.94052730716782,0.223758208372308,0.180237639698635,181-365 d,1.09168601173798,0.043520568673673
mean_oc,"Mean O/C
(formula-count mean)",4,4,Warmed,10-30 cm,2020-01-14,2020-10-06,266,0.537096468857717,0.360067765492725,0.223758208372308,0.218544168122678,181-365 d,0.0156695809075452,0.00521404024963001
mean_oc,"Mean O/C
(formula-count mean)",4,4,Warmed,10-30 cm,2020-01-14,2020-11-05,296,0.537096468857717,0.765157940154647,0.223758208372308,0.230475320728265,181-365 d,0.0260060173450602,0.00671711235595698
mean_oc,"Mean O/C
(formula-count mean)",4,4,Warmed,10-30 cm,2020-01-14,2020-12-29,350,0.537096468857717,0.42818088292476,0.223758208372308,0.220550309099072,181-365 d,0.0059313024295596,0.003207899273236
mean_oc,"Mean O/C
(formula-count mean)",4,4,Warmed,10-30 cm,2020-01-14,2021-02-09,392,0.537096468857717,-0.198155274709866,0.223758208372308,0.202102781248335,>365 d,0.270297563209585,0.021655427123973
mean_oc,"Mean O/C
(formula-count mean)",4,4,Warmed,10-30 cm,2020-01-14,2021-06-03,506,0.537096468857717,-1.48348421387561,0.223758208372308,0.164245887448424,>365 d,2.04137314771755,0.059512320923884
mean_oc,"Mean O/C
(formula-count mean)",4,4,Warmed,10-30 cm,2020-01-14,2021-12-15,701,0.537096468857717,0.492700053374754,0.223758208372308,0.22245059727384,>365 d,0.00098552085386791,0.001307611098468
mean_oc,"Mean O/C
(formula-count mean)",4,4,Warmed,10-30 cm,2020-01-14,2023-05-30,1232,0.537096468857717,-0.785708280327956,0.223758208372308,0.184797536608049,>365 d,0.874906202234085,0.038960671764259
mean_oc,"Mean O/C
(formula-count mean)",4,4,Warmed,10-30 cm,2020-02-25,2020-03-10,14,0.674110440805931,-0.0759617574207319,0.227793691607062,0.205701756472572,00-45 d,0.281304151276289,0.02209193513449
mean_oc,"Mean O/C
(formula-count mean)",4,4,Warmed,10-30 cm,2020-02-25,2020-07-28,154,0.674110440805931,0.15569729056272,0.227793691607062,0.212524828536125,91-180 d,0.134376097172545,0.015268863070937
mean_oc,"Mean O/C
(formula-count mean)",4,4,Warmed,10-30 cm,2020-02-25,2020-09-09,197,0.674110440805931,-0.94052730716782,0.227793691607062,0.180237639698635,181-365 d,1.30352752859087,0.047556051908427
mean_oc,"Mean O/C
(formula-count mean)",4,4,Warmed,10-30 cm,2020-02-25,2020-10-06,224,0.674110440805931,0.360067765492725,0.227793691607062,0.218544168122678,181-365 d,0.0493114009589379,0.00924952348438401
mean_oc,"Mean O/C
(formula-count mean)",4,4,Warmed,10-30 cm,2020-02-25,2020-11-05,254,0.674110440805931,0.765157940154647,0.227793691607062,0.230475320728265,181-365 d,0.00414482356882721,0.00268162912120298
mean_oc,"Mean O/C
(formula-count mean)",4,4,Warmed,10-30 cm,2020-02-25,2020-12-29,308,0.674110440805931,0.42818088292476,0.227793691607062,0.220550309099072,181-365 d,0.0302406737198139,0.00724338250799
mean_oc,"Mean O/C
(formula-count mean)",4,4,Warmed,10-30 cm,2020-02-25,2021-02-09,350,0.674110440805931,-0.198155274709866,0.227793691607062,0.202102781248335,181-365 d,0.380423739232143,0.025690910358727
mean_oc,"Mean O/C
(formula-count mean)",4,4,Warmed,10-30 cm,2020-02-25,2021-06-03,464,0.674110440805931,-1.48348421387561,0.227793691607062,0.164245887448424,>365 d,2.32760734695519,0.063547804158638
mean_oc,"Mean O/C
(formula-count mean)",4,4,Warmed,10-30 cm,2020-02-25,2021-12-15,659,0.674110440805931,0.492700053374754,0.227793691607062,0.22245059727384,>365 d,0.0164548643339647,0.005343094333222
mean_oc,"Mean O/C
(formula-count mean)",4,4,Warmed,10-30 cm,2020-02-25,2023-05-30,1190,0.674110440805931,-0.785708280327956,0.227793691607062,0.184797536608049,>365 d,1.06553534928649,0.042996154999013
mean_oc,"Mean O/C
(formula-count mean)",4,4,Warmed,10-30 cm,2020-03-10,2020-07-28,140,-0.0759617574207319,0.15569729056272,0.205701756472572,0.212524828536125,91-180 d,0.0268329572562997,0.00682307206355301
mean_oc,"Mean O/C
(formula-count mean)",4,4,Warmed,10-30 cm,2020-03-10,2020-09-09,183,-0.0759617574207319,-0.94052730716782,0.205701756472572,0.180237639698635,181-365 d,0.373736794904742,0.025464116773937
mean_oc,"Mean O/C
(formula-count mean)",4,4,Warmed,10-30 cm,2020-03-10,2020-10-06,210,-0.0759617574207319,0.360067765492725,0.205701756472572,0.218544168122678,181-365 d,0.0950608724260682,0.012842411650106
mean_oc,"Mean O/C
(formula-count mean)",4,4,Warmed,10-30 cm,2020-03-10,2020-11-05,240,-0.0759617574207319,0.765157940154647,0.205701756472572,0.230475320728265,181-365 d,0.353741172824648,0.024773564255693
mean_oc,"Mean O/C
(formula-count mean)",4,4,Warmed,10-30 cm,2020-03-10,2020-12-29,294,-0.0759617574207319,0.42818088292476,0.205701756472572,0.220550309099072,181-365 d,0.127079900907262,0.0148485526265
mean_oc,"Mean O/C
(formula-count mean)",4,4,Warmed,10-30 cm,2020-03-10,2021-02-09,336,-0.0759617574207319,-0.198155274709866,0.205701756472572,0.202102781248335,181-365 d,0.00746562783374498,0.00359897522423699
mean_oc,"Mean O/C
(formula-count mean)",4,4,Warmed,10-30 cm,2020-03-10,2021-06-03,450,-0.0759617574207319,-1.48348421387561,0.205701756472572,0.164245887448424,>365 d,0.990559732712393,0.041455869024148
mean_oc,"Mean O/C
(formula-count mean)",4,4,Warmed,10-30 cm,2020-03-10,2021-12-15,645,-0.0759617574207319,0.492700053374754,0.205701756472572,0.22245059727384,>365 d,0.161688127528601,0.016748840801268
mean_oc,"Mean O/C
(formula-count mean)",4,4,Warmed,10-30 cm,2020-03-10,2023-05-30,1176,-0.0759617574207319,-0.785708280327956,0.205701756472572,0.184797536608049,>365 d,0.251870063389447,0.020904219864523
mean_oc,"Mean O/C
(formula-count mean)",4,4,Warmed,10-30 cm,2020-07-28,2020-09-09,43,0.15569729056272,-0.94052730716782,0.212524828536125,0.180237639698635,00-45 d,0.600854184334742,0.03228718883749
mean_oc,"Mean O/C
(formula-count mean)",4,4,Warmed,10-30 cm,2020-07-28,2020-10-06,70,0.15569729056272,0.360067765492725,0.212524828536125,0.218544168122678,46-90 d,0.0208836455115577,0.00601933958655299
mean_oc,"Mean O/C
(formula-count mean)",4,4,Warmed,10-30 cm,2020-07-28,2020-11-05,100,0.15569729056272,0.765157940154647,0.212524828536125,0.230475320728265,91-180 d,0.185721141700506,0.01795049219214
mean_oc,"Mean O/C
(formula-count mean)",4,4,Warmed,10-30 cm,2020-07-28,2020-12-29,154,0.15569729056272,0.42818088292476,0.212524828536125,0.220550309099072,91-180 d,0.0371236540532612,0.008025480562947
mean_oc,"Mean O/C
(formula-count mean)",4,4,Warmed,10-30 cm,2020-07-28,2021-02-09,196,0.15569729056272,-0.198155274709866,0.212524828536125,0.202102781248335,181-365 d,0.0626058189749951,0.01042204728779
mean_oc,"Mean O/C
(formula-count mean)",4,4,Warmed,10-30 cm,2020-07-28,2021-06-03,310,0.15569729056272,-1.48348421387561,0.212524828536125,0.164245887448424,181-365 d,1.34345800224636,0.048278941087701
mean_oc,"Mean O/C
(formula-count mean)",4,4,Warmed,10-30 cm,2020-07-28,2021-12-15,505,0.15569729056272,0.492700053374754,0.212524828536125,0.22245059727384,>365 d,0.056785431071472,0.009925768737715
mean_oc,"Mean O/C
(formula-count mean)",4,4,Warmed,10-30 cm,2020-07-28,2023-05-30,1036,0.15569729056272,-0.785708280327956,0.212524828536125,0.184797536608049,>365 d,0.443122224452,0.027727291928076
mean_oc,"Mean O/C
(formula-count mean)",4,4,Warmed,10-30 cm,2020-09-09,2020-10-06,27,-0.94052730716782,0.360067765492725,0.180237639698635,0.218544168122678,00-45 d,0.845773771514443,0.038306528424043
mean_oc,"Mean O/C
(formula-count mean)",4,4,Warmed,10-30 cm,2020-09-09,2020-11-05,57,-0.94052730716782,0.765157940154647,0.180237639698635,0.230475320728265,46-90 d,1.45468108146675,0.05023768102963
mean_oc,"Mean O/C
(formula-count mean)",4,4,Warmed,10-30 cm,2020-09-09,2020-12-29,111,-0.94052730716782,0.42818088292476,0.180237639698635,0.220550309099072,91-180 d,0.936681054813254,0.040312669400437
mean_oc,"Mean O/C
(formula-count mean)",4,4,Warmed,10-30 cm,2020-09-09,2021-02-09,153,-0.94052730716782,-0.198155274709866,0.180237639698635,0.202102781248335,91-180 d,0.275558117287877,0.0218651415497
mean_oc,"Mean O/C
(formula-count mean)",4,4,Warmed,10-30 cm,2020-09-09,2021-06-03,267,-0.94052730716782,-1.48348421387561,0.180237639698635,0.164245887448424,181-365 d,0.147401101270848,0.015991752250211
mean_oc,"Mean O/C
(formula-count mean)",4,4,Warmed,10-30 cm,2020-09-09,2021-12-15,462,-0.94052730716782,0.492700053374754,0.180237639698635,0.22245059727384,>365 d,1.02707033350392,0.042212957575205
mean_oc,"Mean O/C
(formula-count mean)",4,4,Warmed,10-30 cm,2020-09-09,2023-05-30,993,-0.94052730716782,-0.785708280327956,0.180237639698635,0.184797536608049,>365 d,0.0119844655358213,0.00455989690941402
mean_oc,"Mean O/C
(formula-count mean)",4,4,Warmed,10-30 cm,2020-10-06,2020-11-05,30,0.360067765492725,0.765157940154647,0.218544168122678,0.230475320728265,00-45 d,0.0820490248038133,0.011931152605587
mean_oc,"Mean O/C
(formula-count mean)",4,4,Warmed,10-30 cm,2020-10-06,2020-12-29,84,0.360067765492725,0.42818088292476,0.218544168122678,0.220550309099072,46-90 d,0.00231969838315516,0.00200614097639401
mean_oc,"Mean O/C
(formula-count mean)",4,4,Warmed,10-30 cm,2020-10-06,2021-02-09,126,0.360067765492725,-0.198155274709866,0.218544168122678,0.202102781248335,91-180 d,0.155806481306512,0.016441386874343
mean_oc,"Mean O/C
(formula-count mean)",4,4,Warmed,10-30 cm,2020-10-06,2021-06-03,240,0.360067765492725,-1.48348421387561,0.218544168122678,0.164245887448424,181-365 d,1.69934195031646,0.054298280674254
mean_oc,"Mean O/C
(formula-count mean)",4,4,Warmed,10-30 cm,2020-10-06,2021-12-15,435,0.360067765492725,0.492700053374754,0.218544168122678,0.22245059727384,>365 d,0.00879566189441083,0.00390642915116202
mean_oc,"Mean O/C
(formula-count mean)",4,4,Warmed,10-30 cm,2020-10-06,2023-05-30,966,0.360067765492725,-0.785708280327956,0.218544168122678,0.184797536608049,>365 d,0.656401373588237,0.033746631514629
mean_oc,"Mean O/C
(formula-count mean)",4,4,Warmed,10-30 cm,2020-11-05,2020-12-29,54,0.765157940154647,0.42818088292476,0.230475320728265,0.220550309099072,46-90 d,0.056776768549657,0.00992501162919299
mean_oc,"Mean O/C
(formula-count mean)",4,4,Warmed,10-30 cm,2020-11-05,2021-02-09,96,0.765157940154647,-0.198155274709866,0.230475320728265,0.202102781248335,91-180 d,0.463986174966302,0.02837253947993
mean_oc,"Mean O/C
(formula-count mean)",4,4,Warmed,10-30 cm,2020-11-05,2021-06-03,210,0.765157940154647,-1.48348421387561,0.230475320728265,0.164245887448424,181-365 d,2.52819576844093,0.066229433279841
mean_oc,"Mean O/C
(formula-count mean)",4,4,Warmed,10-30 cm,2020-11-05,2021-12-15,405,0.765157940154647,0.492700053374754,0.230475320728265,0.22245059727384,>365 d,0.0371166500342823,0.00802472345442498
mean_oc,"Mean O/C
(formula-count mean)",4,4,Warmed,10-30 cm,2020-11-05,2023-05-30,936,0.765157940154647,-0.785708280327956,0.230475320728265,0.184797536608049,>365 d,1.202593016917,0.045677784120216
mean_oc,"Mean O/C
(formula-count mean)",4,4,Warmed,10-30 cm,2020-12-29,2021-02-09,42,0.42818088292476,-0.198155274709866,0.220550309099072,0.202102781248335,00-45 d,0.196148491180254,0.018447527850737
mean_oc,"Mean O/C
(formula-count mean)",4,4,Warmed,10-30 cm,2020-12-29,2021-06-03,156,0.42818088292476,-1.48348421387561,0.220550309099072,0.164245887448424,91-180 d,1.82723172116239,0.056304421650648
mean_oc,"Mean O/C
(formula-count mean)",4,4,Warmed,10-30 cm,2020-12-29,2021-12-15,351,0.42818088292476,0.492700053374754,0.220550309099072,0.22245059727384,181-365 d,0.00208136167777769,0.00190028817476801
mean_oc,"Mean O/C
(formula-count mean)",4,4,Warmed,10-30 cm,2020-12-29,2023-05-30,882,0.42818088292476,-0.785708280327956,0.220550309099072,0.184797536608049,>365 d,0.73676345033119,0.035752772491023
mean_oc,"Mean O/C
(formula-count mean)",4,4,Warmed,10-30 cm,2021-02-09,2021-06-03,114,-0.198155274709866,-1.48348421387561,0.202102781248335,0.164245887448424,91-180 d,0.826035240928473,0.037856893799911
mean_oc,"Mean O/C
(formula-count mean)",4,4,Warmed,10-30 cm,2021-02-09,2021-12-15,309,-0.198155274709866,0.492700053374754,0.202102781248335,0.22245059727384,181-365 d,0.238640542171454,0.020347816025505
mean_oc,"Mean O/C
(formula-count mean)",4,4,Warmed,10-30 cm,2021-02-09,2023-05-30,840,-0.198155274709866,-0.785708280327956,0.202102781248335,0.184797536608049,>365 d,0.172609267205426,0.017305244640286
mean_oc,"Mean O/C
(formula-count mean)",4,4,Warmed,10-30 cm,2021-06-03,2021-12-15,195,-1.48348421387561,0.492700053374754,0.164245887448424,0.22245059727384,181-365 d,1.95265212906394,0.058204709825416
mean_oc,"Mean O/C
(formula-count mean)",4,4,Warmed,10-30 cm,2021-06-03,2023-05-30,726,-1.48348421387561,-0.785708280327956,0.164245887448424,0.184797536608049,>365 d,0.243445626719153,0.020551649159625
mean_oc,"Mean O/C
(formula-count mean)",4,4,Warmed,10-30 cm,2021-12-15,2023-05-30,531,0.492700053374754,-0.785708280327956,0.22245059727384,0.184797536608049,>365 d,0.81716393384027,0.037653060665791
mean_oc,"Mean O/C
(formula-count mean)",4,6,Warmed,10-30 cm,2017-12-06,2020-09-09,1008,1.21734239059925,0.461594063550712,0.35713348571292,0.284501243949486,>365 d,0.285577766918334,0.072632241763434
mean_oc,"Mean O/C
(formula-count mean)",4,6,Warmed,10-30 cm,2017-12-06,2020-10-06,1035,1.21734239059925,1.49001272187481,0.35713348571292,0.383338846299381,>365 d,0.0371745547789601,0.026205360586461
mean_oc,"Mean O/C
(formula-count mean)",4,6,Warmed,10-30 cm,2017-12-06,2021-02-23,1175,1.21734239059925,1.89263590976417,0.35713348571292,0.422033506513252,>365 d,0.228010668513069,0.064900020800332
mean_oc,"Mean O/C
(formula-count mean)",4,6,Warmed,10-30 cm,2017-12-06,2022-08-23,1721,1.21734239059925,-1.03079196964624,0.35713348571292,0.141073413165057,>365 d,2.52705405085821,0.216060072547863
mean_oc,"Mean O/C
(formula-count mean)",4,6,Warmed,10-30 cm,2017-12-06,2022-09-08,1737,1.21734239059925,-0.500406084388371,0.35713348571292,0.192046884712667,>365 d,1.47532991166115,0.165086601000253
mean_oc,"Mean O/C
(formula-count mean)",4,6,Warmed,10-30 cm,2017-12-06,2022-11-01,1791,1.21734239059925,-0.823223332098034,0.35713348571292,0.161022085130744,>365 d,2.08195423432355,0.196111400582176
mean_oc,"Mean O/C
(formula-count mean)",4,6,Warmed,10-30 cm,2017-12-06,2023-01-12,1863,1.21734239059925,-0.637158864386417,0.35713348571292,0.178904069011797,>365 d,1.71958745237171,0.178229416701123
mean_oc,"Mean O/C
(formula-count mean)",4,6,Warmed,10-30 cm,2017-12-06,2023-02-07,1889,1.21734239059925,-0.590691640965803,0.35713348571292,0.18336986600369,>365 d,1.63449352964869,0.17376361970923
mean_oc,"Mean O/C
(formula-count mean)",4,6,Warmed,10-30 cm,2017-12-06,2023-05-02,1973,1.21734239059925,-0.404287840789412,0.35713348571292,0.20128446190218,>365 d,1.31484230367683,0.15584902381074
mean_oc,"Mean O/C
(formula-count mean)",4,6,Warmed,10-30 cm,2017-12-06,2023-10-03,2127,1.21734239059925,-0.626922941950091,0.35713348571292,0.179887806542478,>365 d,1.70065730842167,0.177245679170442
mean_oc,"Mean O/C
(formula-count mean)",4,6,Warmed,10-30 cm,2017-12-06,2024-04-30,2337,1.21734239059925,-0.448102411564567,0.35713348571292,0.197073601774007,>365 d,1.38685319452724,0.160059883938913
mean_oc,"Mean O/C
(formula-count mean)",4,6,Warmed,10-30 cm,2020-09-09,2020-10-06,27,0.461594063550712,1.49001272187481,0.284501243949486,0.383338846299381,00-45 d,0.528822468394565,0.098837602349895
mean_oc,"Mean O/C
(formula-count mean)",4,6,Warmed,10-30 cm,2020-09-09,2021-02-23,167,0.461594063550712,1.89263590976417,0.284501243949486,0.422033506513252,91-180 d,1.02394038280701,0.137532262563766
mean_oc,"Mean O/C
(formula-count mean)",4,6,Warmed,10-30 cm,2020-09-09,2022-08-23,713,0.461594063550712,-1.03079196964624,0.284501243949486,0.141073413165057,>365 d,1.11360803604067,0.143427830784429
mean_oc,"Mean O/C
(formula-count mean)",4,6,Warmed,10-30 cm,2020-09-09,2022-09-08,729,0.461594063550712,-0.500406084388371,0.284501243949486,0.192046884712667,>365 d,0.462722142317408,0.092454359236819
mean_oc,"Mean O/C
(formula-count mean)",4,6,Warmed,10-30 cm,2020-09-09,2022-11-01,783,0.461594063550712,-0.823223332098034,0.284501243949486,0.161022085130744,>365 d,0.825377870080812,0.123479158818742
mean_oc,"Mean O/C
(formula-count mean)",4,6,Warmed,10-30 cm,2020-09-09,2023-01-12,855,0.461594063550712,-0.637158864386417,0.284501243949486,0.178904069011797,>365 d,0.603628998325207,0.105597174937689
mean_oc,"Mean O/C
(formula-count mean)",4,6,Warmed,10-30 cm,2020-09-09,2023-02-07,881,0.461594063550712,-0.590691640965803,0.284501243949486,0.18336986600369,>365 d,0.553652601964909,0.101131377945796
mean_oc,"Mean O/C
(formula-count mean)",4,6,Warmed,10-30 cm,2020-09-09,2023-05-02,965,0.461594063550712,-0.404287840789412,0.284501243949486,0.20128446190218,>365 d,0.37487573613184,0.083216782047306
mean_oc,"Mean O/C
(formula-count mean)",4,6,Warmed,10-30 cm,2020-09-09,2023-10-03,1119,0.461594063550712,-0.626922941950091,0.284501243949486,0.179887806542478,>365 d,0.592434635632217,0.104613437407008
mean_oc,"Mean O/C
(formula-count mean)",4,6,Warmed,10-30 cm,2020-09-09,2024-04-30,1329,0.461594063550712,-0.448102411564567,0.284501243949486,0.197073601774007,>365 d,0.413773838418582,0.087427642175479
mean_oc,"Mean O/C
(formula-count mean)",4,6,Warmed,10-30 cm,2020-10-06,2021-02-23,140,1.49001272187481,1.89263590976417,0.383338846299381,0.422033506513252,91-180 d,0.0810527157130968,0.038694660213871
mean_oc,"Mean O/C
(formula-count mean)",4,6,Warmed,10-30 cm,2020-10-06,2022-08-23,686,1.49001272187481,-1.03079196964624,0.383338846299381,0.141073413165057,>365 d,3.17722814639726,0.242265433134324
mean_oc,"Mean O/C
(formula-count mean)",4,6,Warmed,10-30 cm,2020-10-06,2022-09-08,702,1.49001272187481,-0.500406084388371,0.383338846299381,0.192046884712667,>365 d,1.98088351216306,0.191291961586714
mean_oc,"Mean O/C
(formula-count mean)",4,6,Warmed,10-30 cm,2020-10-06,2022-11-01,756,1.49001272187481,-0.823223332098034,0.383338846299381,0.161022085130744,>365 d,2.67553052069992,0.222316761168637
mean_oc,"Mean O/C
(formula-count mean)",4,6,Warmed,10-30 cm,2020-10-06,2023-01-12,828,1.49001272187481,-0.637158864386417,0.383338846299381,0.178904069011797,>365 d,2.26242947869854,0.204434777287584
mean_oc,"Mean O/C
(formula-count mean)",4,6,Warmed,10-30 cm,2020-10-06,2023-02-07,854,1.49001272187481,-0.590691640965803,0.383338846299381,0.18336986600369,>365 d,2.16466532277197,0.199968980295691
mean_oc,"Mean O/C
(formula-count mean)",4,6,Warmed,10-30 cm,2020-10-06,2023-05-02,938,1.49001272187481,-0.404287840789412,0.383338846299381,0.20128446190218,>365 d,1.79418731085499,0.182054384397201
mean_oc,"Mean O/C
(formula-count mean)",4,6,Warmed,10-30 cm,2020-10-06,2023-10-03,1092,1.49001272187481,-0.626922941950091,0.383338846299381,0.179887806542478,>365 d,2.24070830238688,0.203451039756903
mean_oc,"Mean O/C
(formula-count mean)",4,6,Warmed,10-30 cm,2020-10-06,2024-04-30,1302,1.49001272187481,-0.448102411564567,0.383338846299381,0.197073601774007,>365 d,1.87814513523336,0.186265244525374
mean_oc,"Mean O/C
(formula-count mean)",4,6,Warmed,10-30 cm,2021-02-23,2022-08-23,546,1.89263590976417,-1.03079196964624,0.422033506513252,0.141073413165057,>365 d,4.27321528305702,0.280960093348195
mean_oc,"Mean O/C
(formula-count mean)",4,6,Warmed,10-30 cm,2021-02-23,2022-09-08,562,1.89263590976417,-0.500406084388371,0.422033506513252,0.192046884712667,>365 d,2.86332499288878,0.229986621800585
mean_oc,"Mean O/C
(formula-count mean)",4,6,Warmed,10-30 cm,2021-02-23,2022-11-01,616,1.89263590976417,-0.823223332098034,0.422033506513252,0.161022085130744,>365 d,3.68794571080417,0.261011421382508
mean_oc,"Mean O/C
(formula-count mean)",4,6,Warmed,10-30 cm,2021-02-23,2023-01-12,688,1.89263590976417,-0.637158864386417,0.422033506513252,0.178904069011797,>365 d,3.19993079965981,0.243129437501455
mean_oc,"Mean O/C
(formula-count mean)",4,6,Warmed,10-30 cm,2021-02-23,2023-02-07,714,1.89263590976417,-0.590691640965803,0.422033506513252,0.18336986600369,>365 d,3.08345786210726,0.238663640509562
mean_oc,"Mean O/C
(formula-count mean)",4,6,Warmed,10-30 cm,2021-02-23,2023-05-02,798,1.89263590976417,-0.404287840789412,0.422033506513252,0.20128446190218,>365 d,2.63792935792857,0.220749044611072
mean_oc,"Mean O/C
(formula-count mean)",4,6,Warmed,10-30 cm,2021-02-23,2023-10-03,952,1.89263590976417,-0.626922941950091,0.422033506513252,0.179887806542478,>365 d,3.17408840362584,0.242145699970774
mean_oc,"Mean O/C
(formula-count mean)",4,6,Warmed,10-30 cm,2021-02-23,2024-04-30,1162,1.89263590976417,-0.448102411564567,0.422033506513252,0.197073601774007,>365 d,2.73952794446843,0.224959904739245
mean_oc,"Mean O/C
(formula-count mean)",4,6,Warmed,10-30 cm,2022-08-23,2022-09-08,16,-1.03079196964624,-0.500406084388371,0.141073413165057,0.192046884712667,00-45 d,0.140654593640388,0.05097347154761
mean_oc,"Mean O/C
(formula-count mean)",4,6,Warmed,10-30 cm,2022-08-23,2022-11-01,70,-1.03079196964624,-0.823223332098034,0.141073413165057,0.161022085130744,46-90 d,0.0215423696468097,0.019948671965687
mean_oc,"Mean O/C
(formula-count mean)",4,6,Warmed,10-30 cm,2022-08-23,2023-01-12,142,-1.03079196964624,-0.637158864386417,0.141073413165057,0.178904069011797,91-180 d,0.0774735107782461,0.03783065584674
mean_oc,"Mean O/C
(formula-count mean)",4,6,Warmed,10-30 cm,2022-08-23,2023-02-07,168,-1.03079196964624,-0.590691640965803,0.141073413165057,0.18336986600369,91-180 d,0.096844149652315,0.042296452838633
mean_oc,"Mean O/C
(formula-count mean)",4,6,Warmed,10-30 cm,2022-08-23,2023-05-02,252,-1.03079196964624,-0.404287840789412,0.141073413165057,0.20128446190218,181-365 d,0.196253711737327,0.060211048737123
mean_oc,"Mean O/C
(formula-count mean)",4,6,Warmed,10-30 cm,2022-08-23,2023-10-03,406,-1.03079196964624,-0.626922941950091,0.141073413165057,0.179887806542478,>365 d,0.0815550957661171,0.038814393377421
mean_oc,"Mean O/C
(formula-count mean)",4,6,Warmed,10-30 cm,2022-08-23,2024-04-30,616,-1.03079196964624,-0.448102411564567,0.141073413165057,0.197073601774007,>365 d,0.169763560548709,0.05600018860895
mean_oc,"Mean O/C
(formula-count mean)",4,6,Warmed,10-30 cm,2022-09-08,2022-11-01,54,-0.500406084388371,-0.823223332098034,0.192046884712667,0.161022085130744,46-90 d,0.0521054877094208,0.031024799581923
mean_oc,"Mean O/C
(formula-count mean)",4,6,Warmed,10-30 cm,2022-09-08,2023-01-12,126,-0.500406084388371,-0.637158864386417,0.192046884712667,0.178904069011797,91-180 d,0.00935066141859702,0.01314281570087
mean_oc,"Mean O/C
(formula-count mean)",4,6,Warmed,10-30 cm,2022-09-08,2023-02-07,152,-0.500406084388371,-0.590691640965803,0.192046884712667,0.18336986600369,91-180 d,0.00407574086324836,0.008677018708977
mean_oc,"Mean O/C
(formula-count mean)",4,6,Warmed,10-30 cm,2022-09-08,2023-05-02,236,-0.500406084388371,-0.404287840789412,0.192046884712667,0.20128446190218,181-365 d,0.00461935837627436,0.00923757718951298
mean_oc,"Mean O/C
(formula-count mean)",4,6,Warmed,10-30 cm,2022-09-08,2023-10-03,390,-0.500406084388371,-0.626922941950091,0.192046884712667,0.179887806542478,>365 d,0.00800325762364627,0.012159078170189
mean_oc,"Mean O/C
(formula-count mean)",4,6,Warmed,10-30 cm,2022-09-08,2024-04-30,600,-0.500406084388371,-0.448102411564567,0.192046884712667,0.197073601774007,>365 d,0.00136783709542975,0.00502671706134
mean_oc,"Mean O/C
(formula-count mean)",4,6,Warmed,10-30 cm,2022-11-01,2023-01-12,72,-0.823223332098034,-0.637158864386417,0.161022085130744,0.178904069011797,46-90 d,0.0173099930724035,0.017881983881053
mean_oc,"Mean O/C
(formula-count mean)",4,6,Warmed,10-30 cm,2022-11-01,2023-02-07,98,-0.823223332098034,-0.590691640965803,0.161022085130744,0.18336986600369,91-180 d,0.0270354936904075,0.022347780872946
