plot,month_start,year_month,year,month,treatment,season,temp_cs655_cen_0_10cm__monthly_mean,vwc_cs655_cen_0_10cm__monthly_mean,temp_cs655_cen_20_30cm__monthly_mean,vwc_cs655_cen_20_30cm__monthly_mean,temp_cs655_cen_40_50cm__monthly_mean,vwc_cs655_cen_40_50cm__monthly_mean,flux__monthly_mean,nh4_ugN.mL_lysimiter.surface.chemistry__monthly_mean,nh4_ugN_lysimiter.surface.chemistry__monthly_mean,no3_ugN.mL_lysimiter.surface.chemistry__monthly_mean,no3_ugN_lysimiter.surface.chemistry__monthly_mean,npoc_mg.l_10cm_pwchemistry__monthly_mean,npoc_mg.l_30cm_pwchemistry__monthly_mean,npoc_mg.l_50cm_pwchemistry__monthly_mean,npoc_mg_10cm_pwchemistry__monthly_mean,npoc_mg_30cm_pwchemistry__monthly_mean,npoc_mg_50cm_pwchemistry__monthly_mean,npoc_ug.mL_lysimiter.surface.chemistry__monthly_mean,npoc_ug_lysimiter.surface.chemistry__monthly_mean,po4_ugP.mL_lysimiter.surface.chemistry__monthly_mean,po4_ugP_lysimiter.surface.chemistry__monthly_mean,tdn_mg.l_10cm_pwchemistry__monthly_mean,tdn_mg.l_30cm_pwchemistry__monthly_mean,tdn_mg.l_50cm_pwchemistry__monthly_mean,tdn_mg_10cm_pwchemistry__monthly_mean,tdn_mg_30cm_pwchemistry__monthly_mean,tdn_mg_50cm_pwchemistry__monthly_mean,tn_ug.mL_lysimiter.surface.chemistry__monthly_mean,tn_ug_lysimiter.surface.chemistry__monthly_mean,core.root.mass_g_rootsoilcores__monthly_mean,ext.c_ug.g.soil_SD_nutrient.cores__monthly_mean,ext.c_ug.g.soil_mean_nutrient.cores__monthly_mean,ext.n_ug.g.soil_SD_nutrient.cores__monthly_mean,ext.n_ug.g.soil_mean_nutrient.cores__monthly_mean,live.root.mass_g_rootsoilcores__monthly_mean,nh4.min_ug.g.soil.day_SD_nutrient.cores__monthly_mean,nh4.min_ug.g.soil.day_mean_nutrient.cores__monthly_mean,nh4_ug.g.soil_SD_nutrient.cores__monthly_mean,nh4_ug.g.soil_mean_nutrient.cores__monthly_mean,no3.min_ug.g.soil.day_SD_nutrient.cores__monthly_mean,no3.min_ug.g.soil.day_mean_nutrient.cores__monthly_mean,no3_ug.g.soil_SD_nutrient.cores__monthly_mean,no3_ug.g.soil_mean_nutrient.cores__monthly_mean,po4_ug.g.soil_SD_nutrient.cores__monthly_mean,po4_ug.g.soil_mean_nutrient.cores__monthly_mean,root.C_count_rootsoilcores__monthly_mean,root.C_percent_rootsoilcores__monthly_mean,root.N_percent_rootsoilcores__monthly_mean,root.mass.per.area_g.m2_rootsoilcores__monthly_mean,rtd_g_cm3_rootsoilcores__monthly_mean,srl_cm.g_rootsoilcores__monthly_mean,surface.area_cm2_rootsoilcores__monthly_mean,tc.tn_ratio_SD_nutrient.cores__monthly_mean,tc.tn_ratio_mean_nutrient.cores__monthly_mean,tc_g.g.soil_SD_nutrient.cores__monthly_mean,tc_g.g.soil_mean_nutrient.cores__monthly_mean,tips_count_rootsoilcores__monthly_mean,tn_g.g.soil_SD_nutrient.cores__monthly_mean,tn_g.g.soil_mean_nutrient.cores__monthly_mean,total.dead.mass_g_rootsoilcores__monthly_mean,ubial.c.n_ratio_SD_nutrient.cores__monthly_mean,ubial.c.n_ratio_mean_nutrient.cores__monthly_mean,ubial.c_ug.g.soil_SD_nutrient.cores__monthly_mean,ubial.c_ug.g.soil_mean_nutrient.cores__monthly_mean,ubial.n_ug.g.soil_SD_nutrient.cores__monthly_mean,ubial.n_ug.g.soil_mean_nutrient.cores__monthly_mean,ubial.p_ug.g.soil_SD_nutrient.cores__monthly_mean,ubial.p_ug.g.soil_mean_nutrient.cores__monthly_mean,rootstock_g.m2_0-10_minirhizotron__monthly_mean,rootstock_g.m2_10-20_minirhizotron__monthly_mean,rootstock_g.m2_20-30_minirhizotron__monthly_mean,rootgrowth_g.m2.day_0-10_minirhizotron__monthly_mean,rootgrowth_g.m2.day_10-20_minirhizotron__monthly_mean,rootgrowth_g.m2.day_20-30_minirhizotron__monthly_mean,rootmortality_g.m2.day_0-10_minirhizotron__monthly_mean,rootmortality_g.m2.day_10-20_minirhizotron__monthly_mean,rootmortality_g.m2.day_20-30_minirhizotron__monthly_mean
2,2020-05-01,2020-05,2020,5,warmed,Dry,24.0849335714286,0.233191657142857,25.3676744354839,0.41314327405914,25.1066309408602,0.432655872446237,4.60497505405405,0.02,55.6,0.673613679,1872.646028,,1.7882,1.5778,,0.068,0.0205,5.85,16263,0,0,,0.271,0.1602,,0.010298,0.00208312,1.1676,3245.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2020-05-01,2020-05,2020,5,control,Dry,23.5586664285714,0.461036885714286,24.6295916935484,0.445509968548387,24.4836805107527,0.453624034274194,2.33894519125683,0,0,4.732718886,4496.082942,1.168,1.0366,,0.0234,0.0155,,13.23,12568.5,0.03801578,36.114991,0.3202,0.2824,,0.006404,0.004236,,6.85,6507.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2020-05-01,2020-05,2020,5,warmed,Dry,24.4313428571429,0.119083328571429,25.8313940860215,0.331559668682796,25.7454844489247,0.349651593817204,3.69391908401084,0.343,257.25,2.859620682,2144.715512,,0.9382,,,0.0113,,10.212,7659,0.03009112,22.56834,,0.1766,,,0.00211968,,4.61,3457.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2020-05-01,2020-05,2020,5,control,Dry,23.8628035714286,0.417501164285714,24.9711728360215,0.451345389919355,24.8061989784946,0.456104021908602,1.62243935694823,0.022,49.72,0.57470215,1298.826859,,1.1502,2.216,,0.023,0.1042,8.59,19413.4,0.0163836,37.026936,,0.1364,0.4484,,0.0027288,0.0210748,1.2084,2730.984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2020-05-01,2020-05,2020,5,warmed,Dry,25.1205778571429,0.427564264285714,26.3421990994624,0.408406592607527,25.9845902150538,0.391629663172043,3.92422112737127,0.515,257.5,0.345774837,172.8874186,56.96,,,2.1075,,,27.8,13900,0.04294192,21.47096,0.253,,,0.009361,,,1.1002,550.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2020-06-01,2020-06,2020,6,control,Dry,25.1034023982558,0.300233909738372,24.9835853611111,0.368260920555556,24.9738743888889,0.315746085972222,5.64689272727273,0,0,0.641710120333333,276.494023636667,,0.9122,0.7556,,0.0128,0.0212,8.112,3683.95333333333,0.0503646933333333,21.9736010666667,,0.3214,0.471,,0.0044996,0.013188,1.02353333333333,460.203333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2020-06-01,2020-06,2020,6,warmed,Dry,25.6523098837209,0.20922301002907,25.8193826944444,0.403095954861111,25.6054848055556,0.420412221388889,,0.00866666666666667,8.58,1.05933535766667,690.908311653333,,2.904,1.1584,,0.0145,0.0197,8.63733333333333,4658.09333333333,0.0276990133333333,12.5283565333333,,0.857,0.3612,,0.004285,0.0061404,1.63493333333333,1013.6784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2020-06-01,2020-06,2020,6,control,Dry,25.3381056976744,0.455126875290698,25.2478150972222,0.440632966111111,25.1053010555556,0.445097623194445,3.80009484848485,0.901666666666667,131.806666666667,8.47949682533333,2339.18817733333,1.3339,1.1754,,0.0161,0.01305,,24.178,5985.2,0.07792992,19.0793173333333,0.5299,0.2873,,0.0062195,0.0031854,,10.5486666666667,2647.81333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2020-06-01,2020-06,2020,6,warmed,Dry,26.1878665988372,0.106219427819767,26.1471677777778,0.293636824861111,26.1132932361111,0.319523050833333,3.96526484848485,0.134666666666667,83.2766666666667,3.427196638,1586.77517283333,,,,,,,12.456,5825.94666666667,0.0725266733333333,39.2923343333333,,,,,,,4.5566,1814.99666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2020-06-01,2020-06,2020,6,control,Dry,25.4903585755814,0.381263329883382,25.5553173055556,0.440470416944445,25.3994879861111,0.449329294027778,3.79843787878788,0.679333333333333,81.52,1.29767435133333,563.1597277,,0.9546,2.716,,0.01595,0.01705,33.5333333333333,11118.4666666667,0.0739555266666667,33.5810836666667,,0.2554,0.6908,,0.004397,0.0037582,2.93013333333333,1078.02666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2020-06-01,2020-06,2020,6,warmed,Dry,26.9942248110465,0.39629887252907,26.9331008472222,0.399511680972222,26.5862864583333,0.380777343611111,3.19225151515152,0.308,131.946666666667,0.514861455,218.838138633333,2.652,,,0.0106,,,24.4073333333333,10744.6733333333,0.0516251533333333,22.6221615333333,1.104,,,0.004416,,,1.9412,839.052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2020-07-01,2020-07,2020,7,control,Wet,25.3449180913979,0.323894080645161,25.3850399596774,0.386823958198925,25.4211538306452,0.337339318682796,5.936545512786,0.0115,9.545,0.5888625595,182.33627745,,1.4362,1.4926,,17.038,26.3306,8.914,4825.42,0.062,27.66,,0.4916,0.23075,,6.2956,6.33975,0.9003,399.769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2020-07-01,2020-07,2020,7,warmed,Wet,25.8097920698925,0.223787202688172,26.0426337634409,0.417646972043011,25.9085403494624,0.430962213575269,3.96746958333333,0,0,0.6207453685,563.69021975,,2.4692,1.4276,,22.2228,37.1176,11.415,9253.3,0.046,36.72,,0.2195,0.1459,,1.9757,3.7939,1.3266,1113.151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2020-07-01,2020-07,2020,7,control,Wet,25.5793757930108,0.471850657123656,25.6213378629032,0.452113339112903,25.539461733871,0.455748504166667,3.41715132253711,0.043,38.695,8.70346833,4223.279836,0.9478,0.9554,,27.104,30.0954,,30.31,17670.8,0.082,45.775,0.2791,0.1856,,7.559,5.89265,,7.711,4200.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2020-07-01,2020-07,2020,7,warmed,Wet,26.2238809408602,0.141255350510753,26.296918938172,0.322054510752688,26.3215049462366,0.339453429973118,4.49885206185567,0.1955,79.905,1.8257216715,1359.22878055,,1.08,,,28.3986,,14.579,9822.61,0.1035,62.115,,0.1189,,,3.9785,,2.3381,1698.889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2020-07-01,2020-07,2020,7,control,Wet,25.6645174596774,0.418521754693878,25.845568266129,0.458953375,25.7497893548387,0.456068394623656,3.46466830945946,0.2215,69.98,1.701421801,573.0202499,2.0994,1.0852,2.233,49.752,42.6824,73.4064,33.42,12824.8,0.098,29.96,0.27065,0.08855,0.2376,6.684,3.2767,8.48675,2.982,1129.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2020-07-01,2020-07,2020,7,warmed,Wet,27.03681375,0.426137282526882,27.3351580241936,0.414309054704301,27.0375335483871,0.396430720026882,3.0382984371345,0.2245,211.615,0.5378069795,472.01098665,1.4246,4.092,,23.9516,159.588,,18.957,16697.17,0.0635,53.055,0.11115,0.5544,,2.54545,21.6216,,1.6371,1453.323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2020-08-01,2020-08,2020,8,control,Wet,25.5709474193548,0.31267456827957,25.5610416307278,0.384500552021563,25.5949153234501,0.335607977088949,5.9035298782138,0.1735,45.11,0.9759801805,195.7561396,,,,,,,10.136,2635.36,0.052,8.97,,,,,,,2.096,544.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2020-08-01,2020-08,2020,8,warmed,Wet,25.831918172043,0.282779653091398,26.0441300269542,0.410997462938005,25.914758490566,0.425035401212938,3.47803548543689,0,0,0.2120853085,466.27962085,,,1.3096,,,10.4768,5.284,11965.04,0,0,,,0.338,,,2.704,0.5556,1237.921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2020-08-01,2020-08,2020,8,control,Wet,25.7379044758065,0.452822880107527,25.7323881266846,0.436519493126685,25.6616812938005,0.449669832884097,5.30653460081191,0.1145,238.16,2.2368591125,4568.61913,,,,,,,16.045,32559.7,0.032,65.11,,,,,,,2.585,5274.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2020-08-01,2020-08,2020,8,warmed,Wet,26.3336930241936,0.184354098252688,26.2751436927224,0.35052040309973,26.2906851078167,0.354704152156334,4.48033458781362,0.0675,144.185,0.6471348555,1169.4560535,,,,,,,15.708,26300.76,0.0625,111.365,,,,,,,1.4688,2506.903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2020-08-01,2020-08,2020,8,control,Wet,25.8731416666667,0.436878437720489,25.9736496630728,0.460657239757412,25.8704195552561,0.459122175606469,2.78840091961853,0,0,0.7051917275,497.9803964,,,,,,,20.367,15847.6,0.03,23.46,,,,,,,1.5289,1148.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2020-08-01,2020-08,2020,8,warmed,Wet,26.8179329166667,0.407392168145161,26.9006967250674,0.410698335579515,26.6990061185984,0.393963985849057,3.32309114139344,0.088,157.51,0.919108143,2053.62128375,,2.526,,,45.468,,9.628,18331.99,0.0365,71.825,,0.5784,,,10.4112,,1.2526,2570.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2020-09-01,2020-09,2020,9,control,Wet,25.2087832222222,0.333607515555556,25.4016243333333,0.39442921375,25.5129862222222,0.34572981375,6.20702009448819,0.0995,2.918,0.74461439,96.22533389,1.9828,1.1084,1.7484,19.828,24.3848,59.4456,11.783,1277.276,0.053,5.234,0.1886,0.4992,0.0226,1.8856,10.9824,0.767,1.3279,146.7268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2020-09-01,2020-09,2020,9,warmed,Wet,25.6231919305556,0.289954602083333,26.0252473611111,0.41927076375,25.9515381944444,0.428843375972222,3.1844066136725,0,0,0.1292546315,217.62171477,1.9244,1.6164,1.1462,46.1856,37.1772,26.9922,5.847,6714.36,0.0115,14.8,0.8592,0.175,0.23575,20.6208,4.0259,5.3654,0.5652,714.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2020-09-01,2020-09,2020,9,control,Wet,25.2252691388889,0.436562280416667,25.4548182361111,0.43853306625,25.4899020138889,0.450257786805556,4.04546154574133,0.0535,72.225,2.17632486,1443.5738908,0.7736,0.7608,2.936,31.7176,31.9536,11.744,19.794,11581.8,0.1345,51.865,0.3888,0.042,0.5248,15.9408,1.764,2.0992,2.7425,1770.895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2020-09-01,2020-09,2020,9,warmed,Wet,26.2857929722222,0.204783120277778,26.2768994305556,0.357359871944444,26.3339359583333,0.360220475138889,4.00738151419558,0.051,64.26,0.800193882,651.26454115,,0.9824,1.6104,,42.2432,28.9872,16.508,14890,0.083,68.445,,0.0734,0.2224,,3.1545,4.0032,1.6101,1414.942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2020-09-01,2020-09,2020,9,control,Wet,25.5045658888889,0.440449682816901,25.8032367361111,0.460188277083333,25.8153445,0.458772754027778,2.33945550315457,0.072,4.005,0.841555364,189.2190865985,2.5244,1.2564,3.7532,133.7932,65.3328,202.6728,25.49,3797.75,0.104,9.5825,1.0128,0.0956,0.3096,53.6784,4.9733,16.7162,2.1883,357.5275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2020-09-01,2020-09,2020,9,warmed,Wet,26.8126277777778,0.396412254722222,26.93062625,0.412109061944445,26.7024851111111,0.400601814583333,3.10584091935484,0.005,4.65,0.769388195,360.7356743,1.8148,2.6552,,67.1476,69.0352,,16.056,8321.8,0.0545,25.865,0.1586,0.3461,,5.8682,8.9991,,1.4448,727.856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2020-10-01,2020-10,2020,10,control,Wet,24.6494685752688,0.379074475,24.925811408046,0.406742810344828,25.0422247701149,0.350609290517241,6.55520449165402,0.0725,594.5,1.008940112,2248.23352,2.116,1.2729,1.2173,17.9046,31.3629,33.4358,10.187,35149.4,0.0495,114.3,0.31995,0.516,0.1182,1.91645,11.8046,3.1971,1.375,3945.4,,23.2605470444521,467.541627866667,4.29780671082864,49.0893197833333,,0.0337464954697409,-0.129253910666667,0.824096633919938,3.71307443133333,0.223108507951948,0.789225774333333,0.283780754710443,0.275183403,1.12382518841653,1.06793086733333,,,,,,,,0.091369633905362,9.8367,0.408429104415116,3.35333333333333,,0.038742741255621,0.341,,0.123079985749586,3.58213662433333,38.4942833531515,336.720047733333,9.27836200848897,93.9328557966667,0.686151299642401,5.55956612466667,,,,,,,,,
2,2020-10-01,2020-10,2020,10,warmed,Wet,25.2159045295699,0.314334761155914,25.7749851149425,0.422658811781609,25.6768934770115,0.428280567528736,3.6276260091047,0,0,0.142287807,250.4265403,1.9226,1.4144,1.2928,65.1086,17.8042,41.1672,6.636,10631.59,0.0075,13.2,1.0507,0.18075,0.25775,28.8457,2.19715,8.04845,0.5425,885.432,,58.5215555740774,350.9833832,7.2061957636104,32.5730424166667,,0.0300877602680393,-0.198058677666667,0.178665653268609,3.08446281433333,1.91698893488561,-0.389167836,12.9816901609435,8.00845326933333,0.265967151574546,1.46065346166667,,,,,,,,0.626885366979749,11.1724666666667,0.341078192403638,3.84333333333333,,0.0196044212700435,0.343666666666667,,0.396773912549423,4.48115509866667,79.4473636561182,514.510712066667,8.1420845378119,114.4071222,2.21179818206733,6.48160540566667,,,,,,,,,
3,2020-10-01,2020-10,2020,10,control,Wet,24.5940606182796,0.456300970564516,24.9468025,0.446126257183908,24.9903215229885,0.454933847413793,3.76826617602428,0.0545,259.965,1.1576906505,2923.692374,2.7394,1.3612,1.2672,42.5678,51.807,16.4736,15.618,39270.66,0.021,69.01,0.9217,0.4156,0.6724,18.0917,12.5704,8.7412,1.7247,4418.739,,210.835586394174,297.876515873333,20.1079063792201,30.7353906663333,,0.0615051721560764,-0.0764238893333333,0.576955853056329,2.15523861433333,0.10771324783665,0.517657342666667,0.0533285262524987,0.129414159,0.508909022497595,1.20164585,,,,,,,,0.850177512836779,11.1133666666667,0.793550460483348,3.57066666666667,,0.0460687891455086,0.319333333333333,,1.36322545524188,4.902182229,215.60977172945,413.823153733333,19.1120707699779,81.0744704833333,1.95416195573891,9.21182911966667,,,,,,,,,
4,2020-10-01,2020-10,2020,10,warmed,Wet,25.5386344489247,0.271260613575269,25.8924245114943,0.378878570977012,25.9780822988506,0.370913799137931,3.71455256959315,0.0515,257.5,1.4463593275,3568.4963375,,3.3556,0.9893,,147.6464,36.7549,12.198,31940.38,0.0315,108.25,,0.3054,0.0774,,13.4394,2.80105,1.8375,4593.46,,317.938664414844,538.8329877,33.8988538352864,42.1851875716667,,0.0742014858282474,-0.0364443276666667,0.405238465753243,2.070499916,0.144525093056502,0.707421605666667,1.79130189627928,1.39957796533333,1.0491542369697,1.823318604,,,,,,,,0.228330841835555,10.4375333333333,0.841816092346383,3.47433333333333,,0.0745050333870135,0.332,,1.43462313194878,3.45892970066667,428.222692184276,429.229598933333,67.1648206591961,105.62866718,1.65983284915226,6.51603900933333,,,,,,,,,
5,2020-10-01,2020-10,2020,10,control,Wet,24.8478805645161,0.456143852777778,25.2370797701149,0.467571523563218,25.2823918103448,0.465247225574713,1.6453461198786,0.02,14.36,1.050193882,746.2580784,2.4227,1.4654,1.1585,84.4173,71.5678,35.9225,23.28,16464.8,0.099,69.61,1.5364,0.3818,0.7188,64.7542,18.8406,13.0352,1.9604,1391.268,,42.867238549718,573.393755333333,4.1126740814492,49.2306857133333,,0.469261557397928,-0.0620520336666667,1.8406490412741,2.88471143966667,0.301039380408127,0.675332696,1.21854135637984,1.25326570666667,0.259690076583169,1.90633246766667,,,,,,,,0.420937160789273,10.4576666666667,0.761021900692308,4.32966666666667,,0.0565007374583141,0.412333333333333,,0.439387015539577,3.54300872866667,63.3729708865042,345.049521366667,7.06657036814428,96.9821000833334,1.66808066742506,6.628364872,,,,,,,,,
6,2020-10-01,2020-10,2020,10,warmed,Wet,26.4199300134409,0.423129577150538,26.933614137931,0.423993884482759,26.7371919827586,0.407357696551724,2.11321474962064,0.0525,98.835,2.0862774665,3280.521327,1.7149,4.236,,43.0837,127.08,,9.163,12413.39,0.0495,70.18,0.3146,1.0352,,5.4026,31.056,,2.1268,3319.954,,245.743697729276,381.066453333333,23.8398213940784,37.3906796166667,,0.0679959628643683,-0.100802817666667,0.520072221987017,2.66499550433333,0.0585395596461371,0.714659781,0.10473299493582,0.521766802333333,0.221864629821758,0.735291800666667,,,,,,,,0.46999890780015,10.3894333333333,0.509144380308769,3.451,,0.034847285881878,0.331333333333333,,0.223842526632823,3.9709946985,237.038421640559,271.108618966667,60.6705522612359,68.59930915,1.04282127705597,5.15888372233333,,,,,,,,,
1,2020-11-01,2020-11,2020,11,control,Wet,23.7143768194444,0.400615545138889,24.1525699861111,0.418399865138889,24.3825052083333,0.36659038875,7.42802545454545,0.3955,142.38,1.073437334,326.1563651,3.3956,0.7908,1.2494,6.7912,10.2804,8.7458,20.3,7308,0.0405,12.24,0.6144,0.5266,0.3102,1.2288,6.8458,2.1714,2.948,1061.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2020-11-01,2020-11,2020,11,warmed,Wet,24.46556025,0.330781498055556,25.2654072777778,0.429540840972222,25.2992309166667,0.438688588055556,2.46853228571429,0.0075,3.375,0.2566668185,217.57856915,1.024,1.3212,1.9286,17.6877,11.189,12.636,8.321,10845.08,0.012,5.4,2.0295,0.4875,0.3164,41.936,3.9835,3.33415,0.7857,853.849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2020-11-01,2020-11,2020,11,control,Wet,23.6123146388889,0.473711050277778,24.1292607916667,0.456477144027778,24.3314823888889,0.459804716805556,2.33024443181818,0.006,0.108,2.2504965055,1536.698048675,0.6429,1.6832,0.9611,12.2492,52.1426,17.852,30.195,29097.42,0.0495,25.707,0.5179,0.32685,0.9781,10.1109,10.24905,18.5782,3.6889,2960.256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2020-11-01,2020-11,2020,11,warmed,Wet,24.8227066111111,0.31847814125,25.2657058055556,0.397548779027778,25.4783069444444,0.385743723472222,2.90427721022727,0.0205,6.765,1.767711223,837.11283935,,0.69,1.1566,,35.19,17.766,14.093,17568.45,0.0395,39.715,,0.1786,0.455,,9.1106,7.72,2.6026,1853.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2020-11-01,2020-11,2020,11,control,Wet,23.8499731111111,0.472005883692308,24.419405625,0.470484629027778,24.6270668194445,0.471342031111111,1.72738225,0.171,35.91,0.294568002,153.54451873,0.9127,1.3833,2.3768,29.1528,41.6948,89.6286,26.34,10352.5,0.0995,27.185,1.0885,0.3112,0.7618,39.87,9.7504,23.3242,1.9943,751.544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2020-11-01,2020-11,2020,11,warmed,Wet,25.5293969305556,0.445742437083333,26.219772,0.428290431527778,26.168563125,0.412429252222222,1.78641696022727,0.015,24.16,1.6042055155,837.27050835,1.1479,1.8903,,37.9607,37.3971,,10.89,19367.04,0.062,39.2,0.4777,0.7129,,19.2296,14.0365,,2.1723,1829.632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2020-12-01,2020-12,2020,12,control,Wet,22.5724275134409,0.38516450577957,23.0675738037634,0.414416672849462,23.359248266129,0.362382310887097,6.5797909811828,0.336,454.973333333333,1.19969881166667,1413.31696006667,2.2756,1.21086666666667,1.08573333333333,4.5512,11.7330666666667,21.2180666666667,9.262,11423.5533333333,0.0776666666666667,98.11,0.9056,0.6554,0.257366666666667,1.8112,6.54413333333333,5.1036,1.9392,2341.12533333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2020-12-01,2020-12,2020,12,warmed,Wet,23.3348788172043,0.331770133064516,24.1725521505376,0.424283709677419,24.3010239112903,0.433985723252688,2.66384576248313,0.235,59.4033333333333,1.68159973333333,670.9520272,1.43593333333333,1.47086666666667,0.810333333333333,13.1049333333333,13.0253333333333,15.1198666666667,10.89,7127.68,0.062,17.8166666666667,2.246,0.6474,0.477066666666667,19.982,5.71133333333333,8.857,2.50073333333333,1096.23866666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2020-12-01,2020-12,2020,12,control,Wet,22.4153243682796,0.469691319892473,22.9912298521505,0.454341297580645,23.2620428091398,0.456115469489247,2.29082060606061,0.0193333333333333,13.7033333333333,3.855712719,2169.45872066667,0.9116,0.763866666666667,1.4262,15.6772,16.0202666666667,8.9546,27.2066666666667,16622.6,0.05,25.78,0.6674,0.2386,0.971533333333333,11.3766,5.2998,7.3824,5.23,3020.16666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2020-12-01,2020-12,2020,12,warmed,Wet,23.5735086155914,0.341440139247312,24.1702562365591,0.401847791532258,24.4546900268817,0.384834371908602,2.59393653763441,0.00533333333333333,1.12,0.412314347333333,204.856405033333,2.3484,1.1862,1.4768,11.742,14.1373333333333,7.384,12.7826666666667,7082.21333333333,0.0476666666666667,23.24,0.9952,0.334666666666667,0.5442,4.976,3.8998,2.721,1.20833333333333,659.934666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2020-12-01,2020-12,2020,12,control,Wet,22.6391931317204,0.467103256998557,23.2608563709677,0.469720029704301,23.5449135215054,0.463325859543011,1.55456135755814,0.0166666666666667,3.71666666666667,1.42907677766667,510.791730466667,1.1056,0.7938,1.7058,17.8496666666667,25.8345,50.8205333333333,26.66,9737.86666666667,0.0396666666666667,14.05,1.08933333333333,0.2145,0.800266666666667,20.1342,6.8613,25.3578666666667,2.67933333333333,965.126666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2020-12-01,2020-12,2020,12,warmed,Wet,24.2561923387097,0.431259327016129,25.135181344086,0.421827366397849,25.1003661693548,0.401994963844086,1.73651707152497,0,0,1.905166184,1018.98495563333,6.0138,2.6392,,47.0309333333333,6.0032,,10.3146666666667,7572.21333333333,0.0226666666666667,17.4933333333333,1.13233333333333,1.073,,8.78586666666667,2.568,,2.346,1357.41466666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
